ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
176,B,A,B,B,B,A,B,D,C,C,C,C,A,B,D,B,D,D,C,B,C,B,D,D,B,B,B,B,C,C,C,B,B,D,D,Moderate
177,C,B,B,C,C,D,B,B,C,C,B,D,C,D,C,A,B,C,B,B,D,A,A,A,D,B,C,B,B,B,C,C,B,A,B,Moderate
178,B,B,B,C,D,C,D,C,D,C,C,D,C,C,B,D,C,B,C,B,D,C,B,C,C,C,D,C,C,B,B,B,C,C,B,Moderate
179,C,C,C,B,B,B,B,B,B,B,C,A,B,C,C,B,B,C,D,B,B,C,B,C,C,D,B,C,A,A,C,A,D,A,C,Moderate
180,D,B,B,B,A,C,C,C,C,D,B,B,C,B,C,C,B,D,B,C,B,A,C,B,C,A,B,B,C,B,A,A,C,D,C,Moderate
181,D,B,B,C,C,A,B,D,B,B,D,C,B,B,B,C,C,B,B,B,A,B,C,C,A,D,B,C,C,D,B,C,C,B,B,Moderate
182,C,B,B,B,A,C,D,B,B,B,B,B,C,B,B,D,B,C,B,B,B,C,A,C,A,B,C,A,B,C,C,D,B,C,A,Moderate
183,A,C,C,C,C,A,B,B,B,C,D,B,C,A,B,B,C,B,B,D,D,C,C,D,C,B,B,B,B,C,B,B,B,B,C,Moderate
184,D,A,C,B,C,A,B,B,C,B,C,B,D,C,B,B,C,D,B,C,B,C,C,B,D,B,B,D,C,B,D,D,D,C,B,Moderate
185,A,B,D,B,D,A,B,B,B,B,B,B,D,C,C,B,C,D,B,B,D,B,B,D,B,C,C,B,B,B,B,C,C,B,C,Moderate
186,D,C,C,C,B,C,B,B,B,B,A,C,B,D,C,C,B,B,B,C,C,B,C,A,D,C,B,C,C,B,C,B,B,B,C,Moderate
187,C,B,D,B,B,C,A,B,D,C,B,B,C,C,D,D,B,B,B,C,B,D,A,C,C,B,B,C,D,C,B,C,C,C,D,Moderate
188,D,B,B,B,D,B,B,D,B,B,C,C,C,A,C,C,C,D,B,B,D,C,B,B,C,B,D,C,D,A,B,B,C,C,B,Moderate
189,A,C,B,B,A,C,D,B,D,B,C,A,B,C,B,C,B,C,B,C,B,D,C,A,D,C,C,D,D,B,C,B,B,B,D,Moderate
190,C,A,B,C,C,C,C,B,A,B,B,A,B,C,B,B,B,B,B,B,C,C,D,D,B,C,D,B,B,B,C,B,B,D,B,Moderate
191,B,C,C,B,C,B,C,C,C,D,C,C,D,B,D,A,A,C,B,C,D,C,B,C,B,B,B,C,C,B,D,D,B,C,A,Moderate
192,C,C,A,D,D,B,C,B,D,C,D,B,C,D,A,B,B,C,D,C,B,C,C,B,A,B,B,D,B,C,B,C,D,C,C,Moderate
193,C,B,C,C,D,D,B,C,C,B,C,C,C,D,B,B,D,C,A,B,C,B,D,B,C,B,C,D,D,B,B,B,B,A,C,Moderate
194,B,B,B,D,B,C,C,A,B,C,D,B,B,D,A,C,B,D,C,A,B,B,C,C,B,B,B,A,C,B,B,B,D,A,C,Moderate
195,B,D,B,D,C,C,C,A,B,B,C,B,B,C,C,D,C,C,B,B,D,D,D,A,C,B,A,B,A,B,B,A,D,C,D,Moderate
196,B,C,B,B,B,B,B,D,A,B,B,A,B,B,D,C,C,B,B,D,C,C,A,C,C,B,C,B,D,C,B,C,C,B,C,Moderate
197,C,C,B,B,B,B,D,B,B,A,B,D,C,C,B,D,B,C,B,C,C,B,A,C,B,B,B,B,A,B,C,C,C,B,A,Moderate
198,B,A,D,B,B,D,B,B,B,D,C,B,B,D,B,C,A,C,B,C,B,D,B,D,B,C,C,D,B,C,D,D,C,B,D,Moderate
199,C,B,B,C,D,C,A,C,D,C,D,A,B,B,B,D,B,C,D,B,B,B,C,B,A,B,C,A,B,A,B,C,B,B,D,Moderate
200,D,B,C,A,B,B,B,A,B,A,C,B,C,B,B,B,C,A,D,C,B,C,B,B,D,A,C,C,C,D,A,D,B,D,C,Moderate
201,C,B,C,C,B,C,C,D,A,D,A,B,D,B,A,B,A,D,C,D,B,C,D,B,B,D,C,C,C,D,C,A,A,B,C,Moderate
202,B,B,A,C,C,D,C,B,C,B,A,B,A,D,B,D,C,A,B,C,C,D,C,D,C,B,C,C,C,B,B,B,A,B,D,Moderate
203,D,C,C,B,D,D,C,B,B,B,A,B,D,B,D,D,B,D,B,A,C,B,B,A,B,B,B,B,C,D,B,D,C,D,C,Moderate
204,B,B,D,A,A,C,C,C,B,B,D,B,C,B,C,D,B,B,B,D,D,C,B,B,C,B,B,B,B,B,B,A,C,C,B,Moderate
205,B,A,B,C,B,B,C,D,A,A,B,B,D,C,D,C,D,C,A,B,A,B,B,B,D,B,B,A,C,B,B,C,C,B,B,Moderate
206,B,C,B,D,B,C,C,C,D,B,B,C,B,B,D,C,B,C,B,C,C,C,C,B,C,C,C,A,D,C,D,B,A,B,C,Moderate
207,B,C,C,C,C,C,C,C,B,C,B,C,C,C,C,A,C,B,B,D,C,C,C,D,C,C,B,B,D,C,B,B,B,B,A,Moderate
208,C,B,A,B,C,A,C,A,C,D,B,A,C,B,B,D,B,B,B,B,C,D,C,C,C,A,B,C,D,B,A,B,C,C,B,Moderate
209,B,B,B,C,B,B,B,B,B,C,B,C,C,D,B,B,B,A,D,C,D,C,B,B,C,A,B,B,C,A,C,D,A,A,C,Moderate
210,B,C,B,B,B,B,D,C,D,D,D,B,D,C,C,A,B,C,B,C,B,B,B,C,C,B,C,B,C,B,B,A,B,C,B,Moderate
211,B,D,B,C,C,C,D,B,B,B,B,B,B,C,B,A,B,D,D,B,C,D,C,D,B,B,D,C,B,B,D,A,C,C,B,Moderate
212,C,C,A,C,D,B,C,B,D,B,B,D,D,D,B,B,D,C,B,B,D,C,C,C,D,B,D,C,D,C,A,C,B,D,B,Moderate
213,C,C,B,C,B,B,B,C,B,B,B,B,C,C,A,A,B,C,B,D,C,B,C,C,B,B,B,C,C,A,C,B,B,C,D,Moderate
214,D,C,C,B,B,B,A,C,A,B,A,C,C,D,B,C,C,B,A,C,B,A,C,B,C,A,B,B,D,C,C,B,B,B,B,Moderate
215,B,C,D,C,B,B,B,B,A,C,B,B,A,A,B,C,C,B,C,C,C,C,B,B,B,B,B,C,B,B,B,B,A,C,B,Moderate
216,B,C,C,B,C,D,D,B,B,D,B,C,C,C,B,C,A,B,C,A,B,B,C,A,C,B,C,B,C,B,A,B,C,C,B,Moderate
217,B,C,D,C,D,A,C,B,A,C,B,C,B,B,B,D,B,A,C,B,D,C,A,C,B,C,C,D,C,A,D,B,D,B,B,Moderate
218,B,C,B,B,B,C,B,B,C,B,B,A,D,B,C,B,B,B,C,B,B,A,D,D,C,A,B,C,B,B,B,B,B,B,B,Moderate
219,C,C,B,C,D,C,B,C,B,C,B,B,C,B,C,C,A,C,C,B,C,B,C,C,C,C,D,B,C,C,C,C,C,C,A,Moderate
220,B,D,B,D,B,B,C,C,C,B,C,B,B,B,C,B,D,B,C,C,B,A,C,C,A,B,D,A,B,C,C,D,B,B,C,Moderate
221,B,C,D,C,B,B,D,B,B,C,B,B,D,A,B,C,C,B,A,C,C,B,D,D,B,A,C,B,C,C,A,B,D,D,B,Moderate
222,C,B,B,B,C,C,A,B,D,B,C,C,C,A,C,C,B,C,B,C,C,C,A,A,B,B,B,D,C,C,D,B,C,B,D,Moderate
223,C,B,C,B,D,D,B,C,B,C,C,A,C,C,C,B,C,B,B,B,B,A,B,C,A,B,A,C,A,D,D,B,C,C,C,Moderate
224,B,B,D,D,C,C,D,A,A,B,B,C,C,C,C,D,C,C,C,B,D,C,C,C,C,B,B,C,D,B,D,B,C,B,C,Moderate
225,B,A,D,B,A,D,B,B,C,C,B,A,C,B,B,C,B,C,D,B,B,C,B,A,B,B,D,B,D,C,C,B,B,C,C,Moderate
226,B,D,C,C,C,B,B,D,B,C,C,B,C,B,C,B,A,B,C,C,D,D,C,C,C,B,A,C,C,D,B,B,D,C,A,Moderate
227,B,C,C,B,B,D,C,B,B,D,B,B,A,C,C,C,C,A,C,B,D,C,B,C,B,B,C,C,C,B,C,C,C,B,B,Moderate
228,B,A,B,C,B,D,C,B,D,C,C,C,A,B,C,B,D,A,D,D,A,B,B,C,D,B,B,D,B,C,B,B,B,C,B,Moderate
229,B,B,D,C,D,C,D,B,A,C,B,C,B,C,C,B,C,B,C,C,D,C,B,B,D,B,C,B,B,C,B,D,D,B,B,Moderate
230,C,B,A,C,B,B,D,A,B,B,C,B,D,B,C,D,C,C,B,A,B,A,C,C,C,A,B,B,B,C,A,C,D,C,A,Moderate
231,B,D,B,D,D,C,B,C,B,C,C,B,B,C,B,C,B,A,B,B,D,B,C,B,A,C,D,D,C,B,C,A,B,C,B,Moderate
232,C,C,A,C,A,B,D,B,C,B,B,C,C,C,B,D,D,D,C,C,B,B,B,C,C,C,B,C,B,B,B,D,B,B,C,Moderate
233,B,C,A,B,B,B,D,C,B,B,B,B,C,D,D,C,D,C,C,C,C,B,C,B,B,C,A,A,D,B,C,B,D,D,B,Moderate
234,C,B,C,C,C,D,C,D,C,C,D,D,A,C,B,C,B,C,C,B,C,C,B,B,C,C,D,C,A,C,B,A,C,C,B,Moderate
235,C,C,C,C,B,B,B,B,B,C,B,C,C,C,C,C,D,B,B,C,C,D,B,C,B,C,A,C,A,B,C,B,B,B,B,Moderate
236,B,C,C,C,C,B,B,B,C,B,C,B,C,C,C,B,D,B,A,C,C,C,D,B,C,B,C,A,A,C,B,D,C,B,C,Moderate
237,C,B,C,C,C,D,A,A,C,C,C,B,B,C,B,B,D,B,C,D,C,B,C,D,D,C,B,D,C,D,B,D,C,B,B,Moderate
238,C,D,B,C,D,D,C,D,A,C,C,C,C,C,C,C,D,B,C,C,C,A,B,D,C,C,D,B,B,D,C,C,B,A,D,Moderate
239,C,C,B,C,C,C,D,B,B,C,D,C,B,B,B,B,D,B,B,C,C,A,C,B,B,A,A,C,B,C,C,A,B,B,D,Moderate
240,C,A,A,D,B,D,B,C,C,B,C,B,C,B,C,C,B,B,C,B,B,B,A,B,D,D,D,C,B,B,C,D,C,B,B,Moderate
241,D,C,B,C,C,B,B,B,C,C,B,B,C,C,B,C,C,B,C,C,B,A,C,C,C,B,C,B,B,B,B,B,C,B,B,Moderate
242,C,C,B,C,C,A,C,B,B,C,B,B,C,C,B,B,B,C,B,B,B,D,B,D,C,D,B,A,A,B,B,C,A,B,A,Moderate
243,C,B,C,D,B,C,A,C,B,B,C,D,B,B,B,C,C,C,D,B,A,B,C,C,C,B,B,D,B,C,C,C,B,B,C,Moderate
244,B,B,D,B,B,A,C,A,B,D,B,B,B,D,B,B,D,B,B,A,C,A,B,B,B,D,C,D,D,B,B,B,B,B,A,Moderate
245,B,C,B,B,C,D,B,B,C,C,B,B,D,B,B,C,C,B,B,B,C,C,B,C,B,B,B,B,C,B,B,D,C,B,B,Moderate
246,C,B,B,D,B,C,D,A,B,D,D,B,C,B,B,B,C,B,C,A,A,A,A,B,B,D,D,B,B,D,C,B,C,B,B,Moderate
247,C,B,B,A,C,C,C,C,C,D,B,D,C,C,B,D,B,C,C,C,B,C,B,D,B,B,D,C,B,C,B,B,D,C,D,Moderate
248,B,B,C,C,C,B,C,A,A,B,A,B,C,B,B,B,B,C,D,A,C,B,A,B,B,B,B,D,C,D,B,B,C,B,C,Moderate
249,B,C,B,D,B,D,B,B,B,B,B,C,B,D,C,A,A,D,D,A,D,B,C,C,C,B,C,C,D,B,A,C,B,B,D,Moderate
250,B,B,C,C,B,C,B,C,D,C,B,D,B,C,B,B,C,C,D,B,B,A,B,B,A,C,C,B,D,C,A,C,C,A,C,Moderate
251,B,B,C,B,C,A,B,C,C,C,A,A,B,C,D,B,C,B,B,A,A,D,B,C,C,B,A,A,B,B,B,B,C,C,A,Moderate
252,C,D,B,D,B,D,C,C,C,D,D,D,D,B,C,D,B,B,B,C,C,C,B,B,C,C,D,C,C,C,B,D,D,C,C,High
253,C,B,A,C,C,B,C,B,B,B,D,D,A,C,D,C,C,C,B,C,C,D,D,B,C,C,D,C,C,D,B,D,D,D,D,Moderate
254,C,C,C,B,B,B,B,C,D,D,B,C,B,C,B,D,A,A,D,B,C,B,A,D,C,C,B,D,A,C,C,C,C,D,B,Moderate
255,C,C,C,D,B,C,A,D,B,D,C,B,C,B,C,A,D,B,B,A,C,C,C,D,C,B,C,D,B,D,C,D,B,C,A,Moderate
256,B,C,D,B,D,B,C,B,D,B,D,B,C,A,B,D,B,B,D,B,C,C,B,B,B,B,C,A,D,B,A,D,D,D,B,Moderate
257,D,A,C,B,C,C,B,C,A,C,B,B,C,C,B,A,B,C,B,C,D,C,C,D,A,A,C,C,B,D,C,B,D,B,C,Moderate
258,D,D,C,A,C,D,A,D,C,B,D,B,B,B,D,B,B,A,D,C,D,C,D,B,B,B,A,C,B,D,D,B,D,B,B,Moderate
259,C,A,C,B,B,A,B,A,C,A,B,C,B,C,B,C,B,D,B,C,D,C,B,C,C,A,D,A,A,D,B,A,D,C,B,Moderate
260,C,A,C,B,C,C,B,C,C,B,C,B,B,B,B,C,B,B,C,B,C,B,A,C,C,B,B,B,A,D,C,B,B,C,D,Moderate
261,C,B,A,A,C,B,B,B,C,B,C,B,B,B,B,B,B,C,B,B,D,B,C,D,C,C,B,A,B,B,C,C,D,C,B,Moderate
262,C,B,C,D,B,A,B,D,B,C,C,C,D,D,C,D,B,B,B,C,B,C,B,B,C,B,C,B,B,B,D,B,D,C,B,Moderate
263,C,B,B,A,D,B,B,B,A,D,C,B,B,C,C,B,A,B,C,C,B,C,C,C,C,B,C,B,C,C,C,D,B,C,C,Moderate
264,A,C,D,B,B,D,C,C,B,B,D,B,B,C,B,C,B,D,D,A,C,B,A,B,A,A,B,D,B,B,A,D,B,C,B,Moderate
265,C,D,D,B,B,B,C,C,B,D,D,B,B,C,C,C,D,B,C,B,A,B,A,C,C,B,A,D,C,C,A,D,B,C,C,Moderate
266,C,D,C,D,B,D,D,B,B,B,C,C,C,C,D,A,B,D,C,D,A,C,A,B,B,C,D,D,D,A,B,C,B,B,D,Moderate
267,C,B,B,C,C,A,B,B,B,C,B,C,D,C,B,B,C,B,B,B,B,C,C,A,B,C,B,B,B,B,D,D,B,C,B,Moderate
268,B,A,B,C,C,C,A,D,B,B,B,A,C,B,B,D,C,C,D,C,C,D,A,D,C,B,C,B,A,B,A,B,B,C,C,Moderate
269,D,B,B,B,A,D,B,C,B,B,C,D,C,B,B,C,B,B,B,D,C,C,B,A,A,C,C,C,A,A,D,B,C,C,A,Moderate
270,C,B,C,B,B,D,D,C,B,C,A,B,B,D,C,B,A,C,B,D,A,C,C,A,B,B,C,B,C,B,A,B,B,B,C,Moderate
271,A,B,A,C,C,B,B,A,D,B,B,B,C,C,C,C,C,C,B,C,D,C,B,A,C,D,B,D,B,B,B,B,B,B,A,Moderate
272,B,B,C,B,C,C,C,C,B,D,C,A,C,B,B,B,C,C,B,C,C,D,D,D,B,C,A,C,C,B,C,D,C,A,C,Moderate
273,C,A,C,C,C,B,C,A,C,B,D,B,C,C,A,D,C,A,B,A,B,B,C,C,C,D,A,B,C,C,B,B,A,B,B,Moderate
274,C,B,B,B,D,B,B,D,A,B,C,B,D,B,B,C,B,C,B,C,D,B,C,B,C,C,A,C,A,C,A,C,C,B,C,Moderate
275,A,D,B,A,B,A,C,B,B,B,B,B,B,D,C,B,A,B,C,C,B,C,B,B,C,B,A,B,B,B,C,C,C,C,C,Moderate
276,B,B,C,B,B,C,C,C,C,D,C,B,C,C,B,B,C,C,B,C,C,B,C,B,A,D,A,D,C,B,C,B,C,C,C,Moderate
277,C,B,C,A,D,B,A,B,D,C,D,B,A,D,D,A,A,A,B,C,B,B,C,B,B,D,B,A,B,C,D,C,B,B,B,Moderate
278,B,C,D,C,A,B,C,C,C,C,B,B,C,C,B,C,C,A,B,B,C,B,C,C,B,A,B,C,D,C,B,B,B,B,C,Moderate
279,D,C,B,B,C,C,C,B,B,D,C,C,B,C,A,D,C,B,B,D,D,B,C,B,C,D,C,A,C,D,D,A,C,C,B,Moderate
280,C,C,B,B,C,C,A,D,D,C,B,B,C,A,C,C,B,C,C,A,C,C,C,B,B,A,C,B,C,D,B,C,B,B,C,Moderate
281,C,B,B,B,C,B,C,B,B,B,D,B,A,C,D,B,C,A,C,D,A,B,C,A,C,C,A,C,C,B,C,B,B,B,A,Moderate
282,D,B,A,B,B,D,B,D,B,C,D,C,B,C,D,C,B,B,D,B,B,B,B,B,C,C,D,C,B,B,A,C,B,C,B,Moderate
283,D,D,C,B,C,D,B,D,D,D,B,A,B,B,D,D,A,C,A,D,C,A,B,C,C,B,B,B,C,B,C,B,C,A,B,Moderate
284,C,A,C,C,D,C,A,B,B,D,B,A,B,B,B,A,B,B,B,C,D,D,B,B,B,A,C,D,B,D,B,C,C,C,B,Moderate
285,C,C,B,A,C,C,B,C,B,C,C,B,B,B,B,B,B,D,C,A,C,C,A,D,C,B,A,B,B,B,B,D,B,B,D,Moderate
286,C,C,B,B,A,B,D,B,C,C,B,B,B,D,A,C,C,B,A,B,B,C,C,B,C,C,B,C,B,A,D,C,D,B,C,Moderate
287,C,B,B,C,B,B,D,B,B,C,B,D,C,C,B,B,B,B,B,B,B,B,C,B,A,B,A,D,D,B,D,D,C,C,B,Moderate
288,C,C,B,B,B,C,B,B,A,A,C,B,C,A,B,C,C,B,C,B,C,C,C,C,B,D,D,D,C,D,B,B,B,B,D,Moderate
289,C,C,D,B,C,A,C,D,C,B,A,B,C,C,D,A,B,D,C,C,D,A,B,D,C,C,B,D,B,C,B,B,C,C,B,Moderate
290,B,C,B,B,C,B,D,B,C,C,A,A,B,B,C,B,C,B,B,B,D,B,B,B,B,B,C,A,D,B,C,A,B,D,B,Moderate
291,B,C,B,B,A,B,C,B,B,C,A,B,A,B,C,A,C,D,B,B,B,B,B,C,D,B,C,B,D,C,C,B,B,C,D,Moderate
292,B,D,C,B,B,B,B,C,A,D,D,D,A,B,B,B,B,B,C,C,D,B,B,B,D,B,B,B,D,C,C,B,B,A,C,Moderate
293,B,B,C,B,B,C,C,B,B,C,C,C,B,A,C,A,B,D,A,B,D,B,C,B,B,B,C,C,D,C,C,C,B,B,C,Moderate
294,B,B,B,A,C,C,C,B,B,B,B,D,D,C,C,B,A,C,C,B,C,C,C,A,B,D,B,C,D,B,C,A,D,B,C,Moderate
295,C,C,B,C,D,C,B,A,B,B,D,B,B,C,C,D,B,B,C,D,B,A,A,D,A,B,B,C,B,C,B,C,C,D,C,Moderate
296,B,D,C,D,B,B,B,B,B,B,B,C,A,C,B,C,C,B,C,B,C,A,D,B,D,A,C,C,C,B,B,B,C,B,B,Moderate
297,D,C,B,B,C,A,B,A,C,C,A,B,B,B,C,C,B,D,A,C,B,B,D,B,C,C,D,B,C,C,D,C,C,B,B,Moderate
298,B,D,A,B,B,B,D,B,A,D,C,B,C,C,C,D,D,C,A,C,C,B,C,C,C,C,C,C,C,B,C,C,C,C,C,Moderate
299,A,C,C,C,C,C,C,C,B,C,B,B,B,C,A,B,B,B,A,C,C,D,C,B,C,D,C,C,B,C,C,B,B,B,C,Moderate
300,B,D,C,C,C,C,B,B,B,A,D,C,B,A,C,B,B,C,A,C,B,C,D,C,A,C,A,C,D,B,D,C,B,B,B,Moderate
301,A,C,B,B,C,C,D,B,B,A,C,B,B,D,C,D,A,B,C,C,B,B,A,B,A,B,C,C,B,C,B,D,D,B,D,Moderate
302,A,C,B,C,B,C,C,B,D,C,C,B,B,B,C,D,A,D,C,B,B,D,D,B,D,C,B,B,C,C,C,B,B,C,C,Moderate
303,A,A,C,B,B,B,B,B,D,B,B,D,B,C,B,B,C,B,B,C,B,B,C,C,C,D,B,D,A,A,B,B,A,B,B,Moderate
304,B,D,D,C,C,B,B,C,A,C,C,C,C,C,A,B,B,C,D,A,C,B,C,D,C,C,C,B,B,D,C,B,D,B,A,Moderate
305,C,B,D,D,B,D,C,D,B,B,C,B,C,C,B,B,B,A,B,C,B,A,B,D,C,B,A,B,D,C,C,C,D,C,B,Moderate
306,D,A,C,B,C,C,B,A,C,A,C,B,C,B,A,B,B,D,C,C,B,C,B,C,B,B,A,D,C,B,B,B,B,B,A,Moderate
307,B,B,D,C,C,B,C,C,C,C,A,B,B,C,C,D,C,D,B,C,B,B,D,D,B,B,C,B,B,C,C,B,C,A,D,Moderate
308,B,C,C,C,B,B,B,B,C,C,B,B,C,B,B,B,B,C,B,A,D,C,B,C,C,C,B,C,C,D,A,B,C,B,B,Moderate
309,C,C,C,B,B,C,B,A,B,B,D,C,A,D,B,A,B,C,B,B,B,B,C,B,D,C,B,B,B,D,B,D,D,C,C,Moderate
310,C,D,D,C,C,C,B,C,B,C,D,B,A,C,C,B,C,D,C,B,B,B,C,A,D,D,B,B,B,B,C,B,B,B,C,Moderate
311,B,D,B,B,B,B,B,C,D,A,B,C,C,B,B,C,C,B,C,D,C,D,B,C,D,C,D,B,C,C,D,D,B,A,C,Moderate
312,D,C,B,B,B,D,C,C,B,D,B,A,A,C,A,B,C,B,A,B,C,D,C,B,B,A,B,D,B,D,A,C,B,B,B,Moderate
313,C,A,C,C,D,C,B,C,B,B,D,D,C,D,A,C,A,D,C,B,D,C,D,B,D,C,C,C,B,D,A,C,C,A,D,Moderate
314,C,C,C,A,B,B,B,D,D,C,B,B,C,D,D,C,C,B,B,D,D,C,C,B,C,C,C,B,B,D,D,B,C,C,A,Moderate
315,B,C,C,C,C,C,C,B,D,C,C,C,C,C,C,C,D,A,B,A,A,C,D,C,C,B,C,A,D,C,D,B,C,D,C,Moderate
316,C,C,A,C,B,B,B,C,D,B,A,C,B,B,B,C,B,B,C,B,C,D,D,B,B,B,D,C,C,B,B,D,B,C,A,Moderate
317,B,C,B,C,C,B,D,C,B,C,D,D,A,B,D,C,B,D,C,D,B,C,D,B,C,A,B,B,B,B,B,B,D,B,B,Moderate
318,B,C,C,B,B,C,B,B,D,B,B,B,C,B,C,B,C,C,A,C,C,B,D,B,C,B,A,B,B,C,D,D,D,B,B,Moderate
319,D,C,B,B,C,D,A,B,B,D,C,B,B,B,B,C,C,B,B,B,D,C,D,C,B,B,B,A,B,C,D,B,A,B,D,Moderate
320,B,B,C,B,D,D,B,D,A,C,B,B,B,C,A,B,A,D,B,B,A,C,C,D,C,B,C,C,B,B,C,C,C,A,C,Moderate
321,C,D,C,B,D,B,D,B,C,B,B,C,C,C,C,D,C,C,B,B,C,D,B,B,C,D,B,C,C,B,A,C,C,A,C,Moderate
322,C,C,B,D,C,A,B,B,C,B,C,B,C,B,B,C,C,B,C,C,C,B,C,B,C,C,B,C,B,B,D,C,B,C,B,Moderate
323,B,B,B,D,C,B,B,C,B,B,B,C,C,C,B,D,C,D,C,C,A,C,B,C,B,B,D,B,D,B,C,B,B,B,C,Moderate
324,D,B,B,B,C,C,B,B,D,D,B,A,A,B,B,A,C,C,D,A,C,C,C,C,B,B,B,A,C,C,D,B,C,C,C,Moderate
325,A,C,D,B,D,C,D,B,C,C,B,B,A,D,C,C,B,C,B,B,C,B,B,B,C,C,B,B,C,B,D,D,D,B,C,Moderate
326,D,D,B,B,C,B,B,C,C,B,C,C,D,D,C,C,D,C,B,D,C,C,C,B,B,D,A,C,A,C,B,A,D,B,B,Moderate
327,D,C,C,A,D,D,B,B,B,B,C,A,C,D,B,D,C,C,B,C,C,C,A,B,D,B,A,C,B,B,C,B,C,B,C,Moderate
328,D,B,B,B,D,C,C,B,B,D,B,B,C,D,A,C,B,D,C,D,B,B,D,C,A,A,B,C,A,B,B,B,B,C,B,Moderate
329,C,D,B,A,C,C,A,B,C,C,C,B,D,D,C,B,B,C,B,D,C,D,D,A,D,B,B,B,A,B,B,B,D,B,C,Moderate
330,B,C,C,C,A,C,C,B,B,C,C,C,C,B,C,C,C,B,B,A,B,B,C,B,B,C,B,A,C,C,C,C,B,C,A,Moderate
331,B,D,B,B,D,D,B,B,C,C,B,C,B,C,B,D,B,B,B,C,B,B,D,D,B,C,D,A,B,C,B,C,B,C,D,Moderate
332,B,B,C,C,C,D,A,B,B,D,C,A,C,B,D,D,D,D,B,B,B,D,B,C,A,D,B,B,B,B,D,B,A,B,C,Moderate
333,B,C,C,D,C,C,B,D,B,C,C,C,C,C,A,C,D,C,B,B,D,A,C,C,C,B,A,C,C,C,C,C,A,A,B,Moderate
334,B,D,C,C,A,B,C,D,B,A,B,C,C,B,B,B,D,A,A,C,C,B,B,C,C,B,C,C,C,B,B,C,B,B,A,Moderate
335,C,C,C,B,B,C,C,B,D,B,C,D,B,A,D,B,C,B,A,B,B,B,B,A,C,A,B,B,C,D,C,B,B,B,B,Moderate
336,B,C,C,C,B,B,D,B,B,B,C,D,A,C,C,A,B,B,A,A,A,B,C,C,C,D,C,B,B,C,C,B,B,C,A,Moderate
337,C,B,A,C,C,B,B,B,B,D,C,B,C,D,A,A,A,A,B,B,C,C,C,B,C,A,D,D,B,B,D,C,B,C,A,Moderate
338,A,D,C,C,B,B,C,B,C,C,B,B,C,C,B,B,B,B,A,B,B,B,A,B,B,D,B,D,D,B,B,B,D,D,B,Moderate
339,D,C,C,C,D,B,D,B,C,C,D,B,B,B,B,B,B,C,B,B,B,B,C,A,C,B,C,A,A,A,B,D,B,B,D,Moderate
340,A,C,B,B,D,A,B,D,D,A,D,B,B,C,C,C,D,C,C,C,C,A,D,C,D,B,B,A,B,B,C,C,C,B,C,Moderate
341,B,C,C,C,B,C,C,C,B,D,D,A,C,B,B,B,D,A,C,C,C,B,A,D,A,D,B,B,C,C,B,D,C,C,C,Moderate
342,B,A,C,B,B,B,B,B,B,A,C,D,C,B,C,A,C,B,C,D,C,B,D,B,B,D,C,D,D,C,D,C,B,C,D,Moderate
343,A,B,A,B,A,B,B,B,D,C,B,C,A,A,B,C,D,B,A,B,D,C,B,C,C,C,C,B,B,C,B,C,B,C,D,Moderate
344,C,B,C,B,B,C,B,C,B,C,C,A,D,D,B,B,C,B,B,C,D,B,B,B,C,D,D,A,C,A,A,B,B,C,B,Moderate
345,B,C,C,C,B,B,C,B,B,D,C,B,C,B,C,B,A,D,C,A,B,B,B,B,D,B,C,B,C,A,B,A,C,B,D,Moderate
346,B,C,C,B,C,C,B,B,C,A,B,B,C,B,B,B,B,B,D,B,C,B,C,C,D,B,D,B,C,C,A,C,B,D,A,Moderate
347,B,C,A,B,B,B,D,D,C,C,C,C,B,B,C,D,D,C,D,D,C,C,B,B,B,B,B,B,C,B,B,D,B,A,D,Moderate
348,A,A,C,B,D,D,C,C,B,C,A,B,C,B,C,B,B,C,A,B,D,C,B,C,B,A,B,B,B,A,B,C,B,B,D,Moderate
349,D,B,B,D,B,B,A,C,A,B,C,B,B,B,C,C,C,C,C,B,C,A,C,D,B,C,C,B,C,C,C,C,B,C,B,Moderate
350,C,D,B,C,B,A,A,D,C,D,B,A,D,D,B,D,B,B,B,C,A,C,A,B,C,B,B,C,C,D,B,D,C,B,C,Moderate
351,B,D,C,B,D,D,B,C,C,B,B,D,A,C,C,B,B,C,D,B,B,B,B,D,B,B,A,D,C,B,C,D,B,A,B,Moderate
352,C,C,D,B,C,C,C,B,C,B,C,C,C,C,C,B,C,B,B,D,B,A,C,C,C,B,D,B,C,B,B,A,C,A,D,Moderate
353,B,A,A,B,A,B,B,B,A,B,D,B,B,D,C,B,B,C,B,B,B,B,D,D,B,B,C,B,D,B,C,B,C,C,C,Moderate
